Kód obce,Kód okresu,Latitude,Longitude
546551,CZ0326,49.859837,13.569610
549908,CZ0643,49.365622,16.324650
507644,CZ0313,49.207626,14.784836
537535,CZ0315,49.108008,13.964075
578916,CZ0533,49.877862,16.206035
599492,CZ0206,50.283451,14.420989
592757,CZ0722,49.036216,17.272063
567850,CZ0426,50.645818,13.789867
570761,CZ0207,50.366961,15.099546
536695,CZ0316,49.201553,13.838465
573698,CZ0522,50.434130,15.437401
559555,CZ0325,49.760902,13.148283
534501,CZ0205,49.888776,15.271497
537900,CZ0208,50.203491,15.177694
595021,CZ0647,48.900923,16.063609
596931,CZ0635,49.607762,16.245786
541435,CZ0327,49.791701,13.015482
554391,CZ0321,49.462139,13.118705
559563,CZ0325,49.882689,13.149299
540528,CZ0324,49.584402,13.470115
539805,CZ020A,50.150214,14.354207
533017,CZ0203,50.085455,14.130183
563951,CZ0316,49.312345,13.868508
505587,CZ0712,49.771013,17.121542
582565,CZ0643,49.382277,16.491456
584061,CZ0643,49.019318,16.604146
579777,CZ0525,50.512472,16.016173
565806,CZ0423,50.463202,14.035645
513717,CZ0521,50.180020,15.727458
575917,CZ0532,49.974044,15.567111
588067,CZ0632,49.214457,15.514113
590126,CZ0713,49.430551,17.073015
535494,CZ0311,49.013490,14.507364
554405,CZ0321,49.396955,13.127071
569658,CZ0631,49.514300,15.502573
582573,CZ0641,49.589023,16.762988
541222,CZ0715,49.798406,17.010654
588075,CZ0632,49.473620,15.414883
520306,CZ0714,49.516945,17.766477
570371,CZ0723,49.308336,18.003211
554804,CZ0427,50.661216,14.053246
579891,CZ0534,49.972280,16.399762
552364,CZ0712,49.587135,17.157685
599123,CZ0317,49.340380,14.684580
537608,CZ0633,49.382588,15.168660
553883,CZ0641,49.565027,16.463018
584070,CZ0643,49.334845,16.356089
565814,CZ0423,50.585804,14.347690
572624,CZ0533,49.728486,16.644660
548987,CZ0633,49.478174,15.116486
562033,CZ0633,49.538607,15.029200
537730,CZ0633,49.460685,15.099772
559571,CZ0325,49.940181,13.004290
558486,CZ0324,49.677894,13.382148
555681,CZ0412,50.070847,12.954852
597937,CZ0801,50.047254,17.744838
538957,CZ0209,50.073837,14.730945
551937,CZ0316,49.473354,13.959944
536890,CZ0316,49.488972,13.952507
534510,CZ0205,49.872126,14.972800
535257,CZ0206,50.253007,14.378957
586706,CZ0645,48.945204,17.174146
532061,CZ0201,49.789406,14.613650
597945,CZ0801,49.979799,17.371834
598836,CZ0806,49.755403,18.372312
565512,CZ020C,50.063791,13.594520
550621,CZ0315,49.136970,13.729209
536504,CZ0316,49.140476,13.781044
553255,CZ0317,49.146155,14.756143
576875,CZ0524,50.311302,16.181692
544949,CZ0723,49.415172,18.109885
544990,CZ0723,49.262249,17.996783
553026,CZ0723,49.225377,18.117060
585891,CZ0724,49.139664,18.008570
545058,CZ0723,49.471904,17.971237
545112,CZ0723,49.165971,18.053888
573701,CZ0522,50.455113,15.384989
587699,CZ0634,49.247109,15.985337
555690,CZ0412,50.174239,13.254676
591874,CZ0634,49.144404,16.035790
582581,CZ0641,49.470283,16.719980
562874,CZ0421,50.701933,14.322006
551783,CZ0801,49.933456,17.438240
584975,CZ0644,48.740790,16.755094
595039,CZ0647,48.793826,16.221077
539481,CZ0411,49.976907,12.654905
575925,CZ0532,50.029694,15.616870
576883,CZ0524,50.117657,16.290779
588083,CZ0632,49.207777,15.413736
582590,CZ0641,49.567378,16.666313
588091,CZ0632,49.222589,15.422729
592773,CZ0722,48.967992,17.843216
541249,CZ0711,50.283473,17.097722
572454,CZ0531,49.889133,15.666850
575933,CZ0532,50.104320,15.533003
588105,CZ0632,49.154876,15.580807
562882,CZ0421,50.911648,14.618348
562211,CZ0314,49.439009,14.142696
596949,CZ0635,49.525037,15.967320
582603,CZ0641,49.402702,16.719949
534528,CZ0205,49.913742,15.033253
582611,CZ0641,49.531290,16.688799
593656,CZ0646,49.244453,17.050332
592781,CZ0722,49.034552,17.312035
593664,CZ0646,49.128919,16.857178
572462,CZ0531,49.817781,15.884462
545228,CZ0311,48.923831,14.453933
549002,CZ0633,49.304506,15.042508
596957,CZ0635,49.616241,16.170047
565831,CZ0423,50.433990,14.254008
595047,CZ0647,49.020997,16.378598
596965,CZ0635,49.499464,16.279089
559580,CZ0325,49.729991,13.276386
563404,CZ0422,50.492426,13.032237
560227,CZ0326,49.868769,13.652523
572471,CZ0531,49.971029,15.880178
584096,CZ0643,49.197473,16.753684
578924,CZ0325,50.074416,13.401709
592790,CZ0722,49.105527,17.394372
565849,CZ0423,50.539090,13.976864
566870,CZ0424,50.402684,13.563783
538965,CZ0209,50.173318,14.554314
562173,CZ0511,50.719064,14.664004
536083,CZ0208,50.214463,15.226475
534871,CZ0208,50.139824,14.895712
530824,CZ0641,49.486940,16.732870
545821,CZ0312,48.829589,14.462614
593681,CZ0646,49.179261,16.849241
592803,CZ0722,49.037101,17.562531
533823,CZ0204,50.028423,15.304983
557366,CZ0322,49.265299,13.389852
555703,CZ0412,50.284179,13.009826
574554,CZ0523,50.356869,15.841790
538973,CZ0209,50.243718,14.455186
563412,CZ0422,50.269771,13.374730
533831,CZ0204,50.059756,15.107217
575941,CZ0532,50.071154,16.053816
573728,CZ0522,50.407596,15.317707
530867,CZ0201,49.668658,14.823244
596973,CZ0635,49.288727,16.225957
542563,CZ020C,50.034660,13.847293
562891,CZ0421,50.730538,14.396877
505609,CZ0712,49.594326,17.364082
533025,CZ0203,50.109746,14.069904
539279,CZ0411,49.966767,12.666767
529699,CZ020C,50.063738,13.551658
549011,CZ0633,49.511858,15.037368
574562,CZ0523,50.361175,16.037736
553468,CZ0711,50.363176,17.146487
513539,CZ020B,49.814815,14.323587
545147,CZ0723,49.437895,18.035719
596981,CZ0635,49.580804,15.836834
586714,CZ0645,48.882667,17.520706
510882,CZ0806,49.863692,18.093414
581101,CZ0534,50.030493,16.317005
551694,CZ0801,49.929800,17.357080
536741,CZ0316,49.340306,13.958805
568422,CZ0804,49.750537,18.044045
584983,CZ0644,48.849388,16.892379
568350,CZ0427,50.662808,14.141852
563838,CZ0512,50.713834,15.315498
510891,CZ0805,49.975025,17.728896
584991,CZ0644,49.033238,16.870336
510939,CZ0805,49.936189,17.973904
557374,CZ0322,49.299235,13.668052
555223,CZ0427,50.731698,14.036815
596990,CZ0635,49.587942,16.220152
545163,CZ0723,49.360736,18.283665
569453,CZ0711,50.316673,17.266034
541265,CZ0715,50.032070,17.040687
597007,CZ0635,49.356189,16.013158
585009,CZ0644,48.991777,16.672186
582646,CZ0641,49.612471,16.679574
585017,CZ0644,48.904792,16.816155
574571,CZ0523,50.517437,16.206593
538981,CZ0209,49.922621,14.639450
547646,CZ0523,50.461870,16.189414
539813,CZ020A,50.160605,14.314579
533033,CZ0203,50.116572,14.128345
579785,CZ0525,50.531736,16.028640
587893,CZ0635,49.575246,16.380585
536857,CZ0207,50.379137,14.745169
565857,CZ0423,50.539512,14.063884
588113,CZ0632,49.405141,15.667107
557382,CZ0322,49.365032,13.701518
535265,CZ0206,50.345385,14.515362
531910,CZ0202,49.827790,14.087127
545325,CZ0647,48.804633,16.305563
578002,CZ0411,50.199070,12.372344
554413,CZ0321,49.623677,12.955437
585912,CZ0724,49.109464,17.668544
533840,CZ0204,50.098769,15.186392
562599,CZ0313,49.177749,14.937594
549045,CZ0633,49.490331,15.308075
562912,CZ0421,50.990885,14.374393
574589,CZ0523,50.392984,16.006468
505650,CZ0712,49.552072,17.337660
505668,CZ0712,49.578679,17.483576
562203,CZ0511,50.743566,14.735433
579793,CZ0525,50.358583,15.751652
552615,CZ0802,49.700533,18.571008
566896,CZ0424,50.353316,13.875325
533858,CZ0204,50.070692,15.184648
535273,CZ0206,50.270563,14.328679
533041,CZ0203,50.281619,14.236266
595055,CZ0647,49.022141,16.256897
578932,CZ0533,49.739926,16.413371
554928,CZ0802,49.666714,18.713186
569674,CZ0631,49.744231,15.571018
597015,CZ0635,49.612545,15.827480
581119,CZ0534,50.005589,16.562656
562921,CZ0421,50.661245,14.301255
547743,CZ0523,50.614973,16.221073
554146,CZ0715,50.031808,17.130104
552119,CZ0712,49.461184,17.288054
555711,CZ0412,50.141310,13.173868
500259,CZ0804,49.539264,18.114362
558494,CZ0324,49.661704,13.119336
553263,CZ0317,49.249796,14.676986
549053,CZ0633,49.319162,15.226841
577642,CZ0514,50.546714,15.308967
560235,CZ0326,49.695183,13.602933
585921,CZ0724,49.237591,17.775561
562939,CZ0421,50.784784,14.373840
575968,CZ0532,50.011243,15.618926
553271,CZ0317,49.186616,14.699294
586722,CZ0645,48.952477,17.381015
565725,CZ0207,50.396148,15.127224
549975,CZ0314,49.388105,14.356870
520420,CZ0714,49.532193,17.509241
569682,CZ0631,49.639737,15.526155
547565,CZ0523,50.421946,16.021390
537942,CZ0208,50.238370,15.146101
513458,CZ020A,49.980600,14.504981
597031,CZ0635,49.566977,16.340016
541508,CZ020B,49.615355,13.824322
586731,CZ0645,49.028625,17.056248
588121,CZ0632,49.475877,15.478957
538990,CZ0209,50.190903,14.383516
570036,CZ0805,49.780606,17.820558
545830,CZ0312,48.774351,14.286258
595063,CZ0647,48.962305,16.044533
584100,CZ0643,49.276013,16.436969
584118,CZ0643,49.236997,16.401931
569691,CZ0631,49.563955,15.459156
552755,CZ0714,49.405119,17.423280
589128,CZ0721,49.285190,17.281547
549061,CZ0633,49.414284,14.988823
597040,CZ0635,49.460826,16.271321
569704,CZ0631,49.514522,15.695774
588130,CZ0632,49.480083,15.695408
588148,CZ0632,49.460430,15.705550
536300,CZ0312,48.776290,14.409159
565865,CZ0423,50.510608,14.020198
590134,CZ0713,49.344156,17.171909
561037,CZ0313,49.263954,14.894383
588342,CZ0634,49.089130,15.812238
511242,CZ0634,49.202721,16.126096
590142,CZ0713,49.488573,16.959663
545198,CZ0723,49.441612,18.094836
597058,CZ0635,49.392227,16.031730
554421,CZ0321,49.613863,12.835622
534536,CZ0205,49.916710,15.165597
531936,CZ0206,50.467953,14.525934
578941,CZ0533,49.836139,16.205311
541303,CZ0711,50.372435,17.186360
573736,CZ0522,50.512639,15.565907
597066,CZ0635,49.379842,16.222546
535737,CZ0311,48.926848,14.494749
545210,CZ0723,49.443885,18.184136
577651,CZ0514,50.630181,15.487779
553191,CZ0715,50.136390,16.993070
569445,CZ0715,49.976988,17.013562
588156,CZ0632,49.334609,15.576862
574597,CZ0525,50.365933,15.788877
569712,CZ0631,49.815761,15.535940
568961,CZ0712,49.635568,16.995410
562947,CZ0421,50.990647,14.335423
563439,CZ0422,50.301078,13.312156
582654,CZ0641,49.363886,16.746834
569721,CZ0631,49.686513,15.321935
553280,CZ0317,49.564574,14.864415
550647,CZ0315,49.052562,13.774586
571083,CZ0521,50.289608,15.428963
572489,CZ0534,49.959207,16.060381
534544,CZ0205,49.909198,15.501395
534234,CZ0202,49.892649,14.098173
533050,CZ0203,50.175951,14.091171
565628,CZ0207,50.373911,14.952383
566918,CZ0424,50.265764,13.822865
544710,CZ0713,49.405804,17.062571
570842,CZ0207,50.394714,14.869901
584126,CZ0643,49.213678,16.825512
560685,CZ0413,50.233928,12.717598
597074,CZ0635,49.557484,16.323690
573582,CZ0631,49.770412,15.652667
578959,CZ0533,49.652641,16.707835
582662,CZ0641,49.538535,16.625711
579289,CZ0326,49.651304,13.682749
507652,CZ0313,49.219107,14.841334
564494,CZ0513,50.966732,15.025060
541516,CZ020B,49.705897,14.145576
595071,CZ0647,48.982515,16.150357
572497,CZ0531,49.749189,15.881830
590151,CZ0713,49.311939,17.240961
578967,CZ0533,49.615824,16.465469
550655,CZ0315,49.046493,14.073468
579815,CZ0525,50.488959,15.802302
533866,CZ0204,50.031106,14.914611
535893,CZ0311,49.089591,14.545974
573752,CZ0522,50.393404,15.378316
511021,CZ0805,49.774549,17.749517
577669,CZ0514,50.679115,15.531308
595080,CZ0647,48.919467,16.198985
589136,CZ0721,49.447233,17.693071
585939,CZ0724,49.223073,17.854921
534048,CZ0202,49.857297,14.104730
534552,CZ0205,49.943143,15.437595
591904,CZ0634,49.210270,15.988403
586994,CZ0724,49.149968,17.953557
587869,CZ0635,49.597135,16.041266
585955,CZ0724,49.123872,17.940124
550663,CZ0315,49.081457,13.958519
585025,CZ0643,48.933846,16.484529
598844,CZ0314,49.365671,14.211797
534561,CZ0205,49.731406,15.174893
553298,CZ0317,49.258041,14.636830
563846,CZ0512,50.664974,15.311826
564516,CZ0513,50.618816,15.052112
565873,CZ0423,50.497071,13.955542
530883,CZ0201,49.706428,14.898910
591912,CZ0634,49.305945,15.949022
598640,CZ0313,49.264592,15.054625
563447,CZ0317,49.357129,14.900608
566691,CZ0324,49.511993,13.360356
575984,CZ0532,50.085931,15.596053
579823,CZ0525,50.562693,15.821685
541346,CZ0711,50.345377,17.046051
581127,CZ0533,49.907677,16.350071
585963,CZ0724,49.310620,17.763428
579831,CZ0525,50.411116,15.918264
592820,CZ0722,49.009996,17.581938
540706,CZ0324,49.614724,13.495764
533874,CZ0209,49.901994,14.897229
534579,CZ0205,49.806485,15.403224
569739,CZ0631,49.715726,15.356843
566250,CZ0321,49.488639,12.805290
565571,CZ0207,50.271435,14.961431
586749,CZ0645,48.989701,17.163666
547433,CZ0714,49.395884,17.419119
535915,CZ0311,49.113445,14.522263
553310,CZ0317,49.151291,14.725326
597082,CZ0635,49.324479,16.200393
574601,CZ0523,50.312721,15.898493
537951,CZ0208,50.156096,15.220520
539376,CZ0411,49.948927,12.739122
598852,CZ0314,49.481012,14.441291
586757,CZ0645,48.931064,17.350609
582671,CZ0641,49.481598,16.557996
576891,CZ0524,50.208788,16.153245
581143,CZ0534,49.949695,16.285165
553328,CZ0317,49.464414,14.909084
551953,CZ0316,49.147997,14.175231
539015,CZ0209,50.206369,14.398885
531014,CZ0205,49.890465,15.336406
532614,CZ0201,49.849650,14.837298
584134,CZ0643,49.321692,16.393960
559601,CZ0325,49.757083,13.278711
530891,CZ0201,49.652320,14.519906
584142,CZ0643,49.051480,16.608308
555738,CZ0412,50.303424,13.016307
552488,CZ0802,49.682440,18.468124
535290,CZ0206,50.296287,14.375238
562289,CZ0314,49.353780,14.177156
597091,CZ0635,49.679555,15.878389
549126,CZ0633,49.593204,15.229069
539074,CZ0411,50.166294,12.317021
572501,CZ0531,49.788649,15.973606
599239,CZ0633,49.395631,15.219887
573761,CZ0522,50.335635,15.398381
533882,CZ0204,50.091878,15.240554
550671,CZ0315,48.908916,13.886674
560251,CZ0326,49.776171,13.623155
575992,CZ0532,50.117449,15.572804
551961,CZ0316,49.252497,13.747986
541524,CZ020B,49.547875,13.883773
588164,CZ0632,49.211082,15.444727
546437,CZ0425,50.434989,13.690498
562220,CZ0511,50.730204,14.453036
547441,CZ0313,49.106922,15.370353
551970,CZ0316,49.165886,13.886339
539830,CZ020A,49.950219,14.276801
572527,CZ0531,49.713143,15.936340
530905,CZ0201,49.640230,14.638190
541541,CZ020B,49.817253,14.216650
545261,CZ0311,48.917453,14.376014
581151,CZ0534,49.968138,16.090073
586765,CZ0645,48.975328,17.211104
550019,CZ0647,48.902225,15.898792
530913,CZ0201,49.662562,14.932317
548022,CZ0534,49.952537,16.252476
535303,CZ0206,50.317291,14.361804
564362,CZ020B,49.610735,14.041861
539848,CZ020A,49.938512,14.383447
584151,CZ0643,49.309357,16.613878
579491,CZ0327,49.764487,13.042022
530921,CZ0201,49.853416,14.777021
595098,CZ0647,48.894799,15.812799
582689,CZ0641,49.553154,16.525131
578975,CZ0533,49.710743,16.825363
585033,CZ0643,48.966097,16.606707
541567,CZ020B,49.622726,13.899074
590177,CZ0713,49.400982,17.111366
595101,CZ0647,48.951592,15.918586
533068,CZ0203,50.327189,14.017251
595110,CZ0647,48.904186,15.595278
598879,CZ0806,49.770050,18.310255
597104,CZ0643,49.386513,16.244137
564826,CZ0204,50.047055,14.834885
572021,CZ0207,50.432702,14.693699
535796,CZ0311,48.988054,14.527017
549991,CZ0314,49.383148,14.127980
531944,CZ0202,49.983443,14.129020
565881,CZ0423,50.373533,14.268153
554910,CZ0804,49.628789,17.866773
572292,CZ0533,49.675991,16.778122
590185,CZ0713,49.508146,17.200051
572535,CZ0531,49.856443,15.941145
533891,CZ0204,50.050307,14.992861
529915,CZ0315,49.141384,13.715891
585041,CZ0644,48.915184,16.897893
566675,CZ0412,50.149650,13.233839
572128,CZ0522,50.369139,15.428878
548707,CZ0524,50.089230,16.251784
599611,CZ0208,50.181015,15.230617
565890,CZ0423,50.483300,14.286605
571431,CZ0203,50.308192,13.995897
565903,CZ0423,50.462705,14.084782
542393,CZ0721,49.228329,17.413233
566926,CZ0424,50.322620,13.907083
597961,CZ0801,50.121048,17.383262
537977,CZ0208,50.112053,15.062754
595128,CZ0647,48.799878,16.100716
550001,CZ0314,49.344758,14.174529
558559,CZ0324,49.508064,13.618988
534587,CZ0205,49.921633,15.472535
557455,CZ0322,49.345613,13.296360
579858,CZ0525,50.617189,15.605106
590193,CZ0713,49.332781,17.219343
530948,CZ0201,49.666919,14.577909
562238,CZ0511,50.553240,14.571220
548057,CZ0521,50.323032,15.757627
569747,CZ0804,49.751080,17.871191
566934,CZ0424,50.180096,13.379970
563463,CZ0422,50.488266,13.495732
573795,CZ0522,50.323952,15.323155
511161,CZ0805,49.884925,17.935420
546887,CZ0424,50.368582,13.842119
574627,CZ0523,50.323287,16.120261
565911,CZ0423,50.502216,14.289857
568244,CZ0805,49.945634,18.190598
500291,CZ0806,49.824282,18.125802
566055,CZ0322,49.525544,13.271216
549029,CZ0522,50.438105,15.628263
560707,CZ0413,50.259197,12.696593
586773,CZ0645,49.059182,17.215114
590207,CZ0713,49.401769,17.139043
541630,CZ0723,49.339025,17.993952
558567,CZ0324,49.645645,13.249051
566497,CZ0325,49.963781,13.585179
563471,CZ0422,50.420047,13.461343
532266,CZ0201,49.779125,14.914341
537985,CZ0208,50.221181,15.028509
584169,CZ0643,49.357215,16.494182
521531,CZ0714,49.462861,17.758247
536938,CZ0207,50.254870,14.953611
566071,CZ0321,49.603515,13.042559
564532,CZ0513,50.646150,14.951490
585971,CZ0724,49.281100,17.876932
545287,CZ0311,49.217064,14.357990
577677,CZ0514,50.557553,15.105323
566799,CZ0326,49.817992,13.560771
539856,CZ020A,49.928938,14.304031
554448,CZ0321,49.450980,13.105384
531952,CZ0202,49.873756,14.104868
572543,CZ0531,49.747799,15.837299
554456,CZ0321,49.340829,12.983339
559628,CZ0325,49.841781,13.229541
571091,CZ0521,50.255417,15.760224
539031,CZ0209,49.958709,14.685370
535311,CZ0206,50.290915,14.342686
563480,CZ0422,50.457467,13.507709
565130,CZ020C,50.039761,13.610986
535320,CZ0206,50.281971,14.593081
542598,CZ020C,50.046201,13.757751
598437,CZ020B,49.565277,13.882648
591939,CZ0634,49.143644,15.877648
562629,CZ0313,49.092530,14.945728
537993,CZ0208,50.119966,14.816787
549134,CZ0633,49.554788,15.040579
547450,CZ0714,49.554998,17.475728
581178,CZ0534,49.987302,16.663918
571105,CZ0521,50.269739,15.979052
566969,CZ0325,49.961857,13.462671
595136,CZ0647,48.928356,16.120391
577685,CZ0514,50.529406,15.158050
549142,CZ0633,49.428265,15.365624
588172,CZ0632,49.419455,15.508243
563498,CZ0422,50.466591,13.237511
582701,CZ0641,49.432008,16.811126
595144,CZ0647,48.941156,15.689792
572551,CZ0531,49.764770,15.829087
530654,CZ0631,49.562373,15.622295
597970,CZ0801,50.261490,17.590344
578991,CZ0533,49.663714,16.810197
535338,CZ0206,50.412655,14.538285
561771,CZ0633,49.416842,15.042363
530280,CZ0325,50.021988,13.450793
571113,CZ0521,50.153472,15.824842
578029,CZ0412,50.348275,12.696743
563501,CZ0422,50.520381,13.470366
574635,CZ0523,50.487806,16.227660
541583,CZ020B,49.634320,13.948497
588334,CZ0635,49.581900,15.965315
576000,CZ0532,50.109088,15.973593
581186,CZ0534,49.954364,16.164268
577693,CZ0514,50.685688,15.401633
585980,CZ0724,49.177519,17.937440
584177,CZ0643,49.183126,16.284964
588181,CZ0632,49.394112,15.730230
573809,CZ0522,50.331055,15.436421
574643,CZ0523,50.403868,16.116742
541591,CZ020B,49.617757,14.389867
548677,CZ0521,50.240340,16.020182
513482,CZ0201,49.813385,14.476422
531961,CZ0202,49.992234,14.206303
588199,CZ0632,49.151246,15.530560
561797,CZ0633,49.519780,15.348901
576018,CZ0532,50.102402,15.583741
570095,CZ0715,49.933710,16.878480
539040,CZ0209,50.117881,14.773799
592889,CZ0646,49.277552,16.996199
566951,CZ0424,50.394975,13.670442
592838,CZ0722,48.940830,17.853445
552682,CZ0802,49.635907,18.457023
590215,CZ0713,49.416444,17.139140
545848,CZ0312,48.616082,14.311919
564796,CZ0209,49.945155,14.883469
547841,CZ0531,49.923275,15.621171
533904,CZ0209,49.984752,14.789195
571415,CZ0201,49.842785,14.884454
547514,CZ0714,49.511965,17.431217
508683,CZ0313,49.107283,14.686266
550680,CZ0315,48.998654,13.931392
597112,CZ0635,49.320849,16.166438
588202,CZ0632,49.486751,15.756929
545317,CZ0311,48.990054,14.267270
551988,CZ0316,49.378898,13.827052
534595,CZ0205,50.025315,15.349976
537195,CZ0315,49.028068,13.939516
574651,CZ0523,50.459652,16.112550
567868,CZ0426,50.605057,13.787596
541354,CZ0715,49.882700,16.872332
548839,CZ0525,50.411359,15.735635
541362,CZ0327,49.890602,12.654668
563927,CZ0317,49.494184,14.916811
531979,CZ0202,49.918124,14.208189
587231,CZ0632,49.134444,15.417199
597121,CZ0635,49.431175,15.939309
581194,CZ0534,49.903246,16.127162
539431,CZ0411,49.971876,12.744072
585998,CZ0724,49.216644,17.805635
536016,CZ0311,49.089687,14.370905
589152,CZ0721,49.304651,17.560195
536482,CZ0316,49.208759,13.817615
534471,CZ0208,50.247737,15.291028
592846,CZ0722,49.022764,17.779332
554464,CZ0321,49.434161,13.002035
571288,CZ020A,49.849446,14.295423
507695,CZ0313,49.212955,14.798462
550027,CZ0314,49.343828,14.212649
599000,CZ0317,49.239696,14.513589
577707,CZ0514,50.611610,15.274194
591947,CZ0634,49.244522,16.098416
578827,CZ0325,49.880856,13.211746
547468,CZ0313,49.200850,15.241907
562246,CZ0511,50.634208,14.524708
581208,CZ0534,50.095447,16.376348
541664,CZ0327,49.800220,12.965032
